scenario,type,location,severity,n,mean_att,std_att,min_att,max_att,p95_att,mean_CEF,std_CEF,min_CEF,max_CEF,p95_CEF,mean_dun,std_dun,min_dun,max_dun,p95_dun,mean_gc,std_gc,min_gc,max_gc,p95_gc,mean_cost,std_cost,min_cost,max_cost,p95_cost,mean_energy,std_energy,min_energy,max_energy,p95_energy,mean_vkm,std_vkm,min_vkm,max_vkm,p95_vkm,mean_vh,std_vh,min_vh,max_vh,p95_vh,mean_invalid_edges,std_invalid_edges,min_invalid_edges,max_invalid_edges,p95_invalid_edges,mean_delta_att,std_delta_att,min_delta_att,max_delta_att,p95_delta_att,mean_delta_CEF,std_delta_CEF,min_delta_CEF,max_delta_CEF,p95_delta_CEF,mean_delta_dun,std_delta_dun,min_delta_dun,max_delta_dun,p95_delta_dun,mean_delta_gc,std_delta_gc,min_delta_gc,max_delta_gc,p95_delta_gc,mean_delta_cost,std_delta_cost,min_delta_cost,max_delta_cost,p95_delta_cost,mean_delta_energy,std_delta_energy,min_delta_energy,max_delta_energy,p95_delta_energy,mean_delta_vkm,std_delta_vkm,min_delta_vkm,max_delta_vkm,p95_delta_vkm,mean_delta_vh,std_delta_vh,min_delta_vh,max_delta_vh,p95_delta_vh,mean_pct_delta_att,std_pct_delta_att,min_pct_delta_att,max_pct_delta_att,p95_pct_delta_att,mean_pct_delta_CEF,std_pct_delta_CEF,min_pct_delta_CEF,max_pct_delta_CEF,p95_pct_delta_CEF,mean_pct_delta_gc,std_pct_delta_gc,min_pct_delta_gc,max_pct_delta_gc,p95_pct_delta_gc,mean_pct_delta_cost,std_pct_delta_cost,min_pct_delta_cost,max_pct_delta_cost,p95_pct_delta_cost,mean_pct_delta_energy,std_pct_delta_energy,min_pct_delta_energy,max_pct_delta_energy,p95_pct_delta_energy
S1_service,combined_disruption,central_area + any_road,severe,1,15.168710491966186,0.0,15.168710491966186,15.168710491966186,15.168710491966186,0.9319277946735479,0.0,0.9319277946735479,0.9319277946735479,0.9319277946735479,49.913052149340785,0.0,49.913052149340785,49.913052149340785,49.913052149340785,37.54537540333305,0.0,37.54537540333305,37.54537540333305,37.54537540333305,29264.40483673587,0.0,29264.40483673587,29264.40483673587,29264.40483673587,,,,,,19121.14293991983,0.0,19121.14293991983,19121.14293991983,19121.14293991983,775.9716936000001,0.0,775.9716936000001,775.9716936000001,775.9716936000001,0.0,0.0,0.0,0.0,0.0,-2.824722201099002,0.0,-2.824722201099002,-2.824722201099002,-2.824722201099002,-0.7541849296470678,0.0,-0.7541849296470678,-0.7541849296470678,-0.7541849296470678,49.913052149340785,0.0,49.913052149340785,49.913052149340785,49.913052149340785,19.55194271026786,0.0,19.55194271026786,19.55194271026786,19.55194271026786,-5261.788026339476,0.0,-5261.788026339476,-5261.788026339476,-5261.788026339476,,,,,,-3210.6255529243463,0.0,-3210.6255529243463,-3210.6255529243463,-3210.6255529243463,-149.62708799999996,0.0,-149.62708799999996,-149.62708799999996,-149.62708799999996,-0.1569862876797084,0.0,-0.1569862876797084,-0.1569862876797084,-0.1569862876797084,-0.4472921168132167,0.0,-0.4472921168132167,-0.4472921168132167,-0.4472921168132167,1.0866154915400514,0.0,1.0866154915400514,1.0866154915400514,1.0866154915400514,-0.1523998909235889,0.0,-0.1523998909235889,-0.1523998909235889,-0.1523998909235889,,,,,
S1_service,combined_disruption,peripheral + central_area,severe,1,16.47803637369029,0.0,16.47803637369029,16.47803637369029,16.47803637369029,1.1998576631147901,0.0,1.1998576631147901,1.1998576631147901,1.1998576631147901,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,24.755003124737748,0.0,24.755003124737748,24.755003124737748,24.755003124737748,32671.231757836948,0.0,32671.231757836948,32671.231757836948,32671.231757836948,,,,,,21771.63948129618,0.0,21771.63948129618,21771.63948129618,21771.63948129618,847.4400095999999,0.0,847.4400095999999,847.4400095999999,847.4400095999999,0.0,0.0,0.0,0.0,0.0,-1.5153963193748972,0.0,-1.5153963193748972,-1.5153963193748972,-1.5153963193748972,-0.4862550612058256,0.0,-0.4862550612058256,-0.4862550612058256,-0.4862550612058256,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,6.76157043167256,0.0,6.76157043167256,6.76157043167256,6.76157043167256,-1854.9611052383989,0.0,-1854.9611052383989,-1854.9611052383989,-1854.9611052383989,,,,,,-560.1290115479969,0.0,-560.1290115479969,-560.1290115479969,-560.1290115479969,-78.15877200000011,0.0,-78.15877200000011,-78.15877200000011,-78.15877200000011,-0.08421941189459324,0.0,-0.08421941189459324,-0.08421941189459324,-0.08421941189459324,-0.2883882282554697,0.0,-0.2883882282554697,-0.2883882282554697,-0.2883882282554697,0.3757799052027756,0.0,0.3757799052027756,0.3757799052027756,0.3757799052027756,-0.0537261989062866,0.0,-0.0537261989062866,-0.0537261989062866,-0.0537261989062866,,,,,
S1_service,node_removal,peripheral,severe,2,17.523030272529358,0.1124968075079984,17.41053346502136,17.635527080037356,17.635527080037356,1.4777378936232322,0.11138576462476757,1.3663521289984646,1.5891236582479997,1.5891236582479997,7.655470263735143,3.0793948400616546,4.576075423673489,10.734865103796798,10.734865103796798,20.778306279837288,1.2041489661407088,19.574157313696578,21.982455245977995,21.982455245977995,33436.69705875557,630.2739879827132,32806.42307077286,34066.97104673828,34066.97104673828,,,,,,21619.144922444462,488.2670899783916,21130.87783246607,22107.412012422854,22107.412012422854,896.7433956,13.314461999999992,883.4289336,910.0578576,910.0578576,0.0,0.0,0.0,0.0,0.0,-0.47040242053583015,0.1124968075079984,-0.5828992280438285,-0.35790561302783175,-0.35790561302783175,-0.2083748306973836,0.11138576462476757,-0.3197605953221512,-0.09698906607261604,-0.09698906607261604,7.655470263735143,3.0793948400616546,4.576075423673489,10.734865103796798,10.734865103796798,2.7848735867720986,1.2041489661407088,1.5807246206313899,3.9890225529128074,3.9890225529128074,-1089.4958043197767,630.2739879827132,-1719.7697923024898,-459.2218163370635,-459.2218163370635,,,,,,-712.6235703997154,488.2670899783916,-1200.890660378107,-224.3564804213238,-224.3564804213238,-28.85538600000001,13.314461999999992,-42.169848,-15.540924000000018,-15.540924000000018,-0.02614300609339134,0.00625210372178487,-0.03239510981517621,-0.01989090237160647,-0.01989090237160647,-0.1235829773963327,0.0660606868201224,-0.1896436642164551,-0.057522290576210305,-0.057522290576210305,0.1547716677677301,0.06692158115026031,0.0878500866174698,0.22169324891799042,0.22169324891799042,-0.031555631072343264,0.018254951841411134,-0.0498105829137544,-0.013300679230932134,-0.013300679230932134,,,,,
S1_service,area_closure,central_area,severe,1,14.820027330828543,0.0,14.820027330828543,14.820027330828543,14.820027330828543,1.0334256936489894,0.0,1.0334256936489894,1.0334256936489894,1.0334256936489894,38.58170491343156,0.0,38.58170491343156,38.58170491343156,38.58170491343156,32.251231066017304,0.0,32.251231066017304,32.251231066017304,32.251231066017304,28768.615785923666,0.0,28768.615785923666,28768.615785923666,28768.615785923666,,,,,,18453.30510040458,0.0,18453.30510040458,18453.30510040458,18453.30510040458,778.1095392000001,0.0,778.1095392000001,778.1095392000001,778.1095392000001,0.0,0.0,0.0,0.0,0.0,-3.173405362236645,0.0,-3.173405362236645,-3.173405362236645,-3.173405362236645,-0.6526870306716264,0.0,-0.6526870306716264,-0.6526870306716264,-0.6526870306716264,38.58170491343156,0.0,38.58170491343156,38.58170491343156,38.58170491343156,14.257798372952116,0.0,14.257798372952116,14.257798372952116,14.257798372952116,-5757.57707715168,0.0,-5757.57707715168,-5757.57707715168,-5757.57707715168,,,,,,-3878.4633924395966,0.0,-3878.4633924395966,-3878.4633924395966,-3878.4633924395966,-147.48924239999997,0.0,-147.48924239999997,-147.48924239999997,-147.48924239999997,-0.17636464461056953,0.0,-0.17636464461056953,-0.17636464461056953,-0.17636464461056953,-0.3870957269091324,0.0,-0.3870957269091324,-0.3870957269091324,-0.3870957269091324,0.7923890130451421,0.0,0.7923890130451421,0.7923890130451421,0.7923890130451421,-0.16675968589949064,0.0,-0.16675968589949064,-0.16675968589949064,-0.16675968589949064,,,,,
S1_service,combined_disruption,any_road + peripheral_area,moderate,1,17.98549249778823,0.0,17.98549249778823,17.98549249778823,17.98549249778823,1.5628607112184003,0.0,1.5628607112184003,1.5628607112184003,1.5628607112184003,7.129043995124043,0.0,7.129043995124043,7.129043995124043,7.129043995124043,20.9807252219556,0.0,20.9807252219556,20.9807252219556,20.9807252219556,34274.55604181983,0.0,34274.55604181983,34274.55604181983,34274.55604181983,,,,,,22170.250150274787,0.0,22170.250150274787,22170.250150274787,22170.250150274787,918.7975512,0.0,918.7975512,918.7975512,918.7975512,0.0,0.0,0.0,0.0,0.0,-0.007940195276958661,0.0,-0.007940195276958661,-0.007940195276958661,-0.007940195276958661,-0.12325201310221545,0.0,-0.12325201310221545,-0.12325201310221545,-0.12325201310221545,7.129043995124043,0.0,7.129043995124043,7.129043995124043,7.129043995124043,2.9872925288904106,0.0,2.9872925288904106,2.9872925288904106,2.9872925288904106,-251.63682125551713,0.0,-251.63682125551713,-251.63682125551713,-251.63682125551713,,,,,,-161.51834256939037,0.0,-161.51834256939037,-161.51834256939037,-161.51834256939037,-6.801230400000009,0.0,-6.801230400000009,-6.801230400000009,-6.801230400000009,-0.0004412829620897671,0.0,-0.0004412829620897671,-0.0004412829620897671,-0.0004412829620897671,-0.07309832333533768,0.0,-0.07309832333533768,-0.07309832333533768,-0.07309832333533768,0.1660212689734148,0.0,0.1660212689734148,0.1660212689734148,0.1660212689734148,-0.007288287540229628,0.0,-0.007288287540229628,-0.007288287540229628,-0.007288287540229628,,,,,
S1_service,combined_disruption,peripheral_area + any_road,moderate,1,18.054615936522705,0.0,18.054615936522705,18.054615936522705,18.054615936522705,1.6343100368672028,0.0,1.6343100368672028,1.6343100368672028,1.6343100368672028,2.726498455076137,0.0,2.726498455076137,2.726498455076137,2.726498455076137,19.198256184989166,0.0,19.198256184989166,19.198256184989166,19.198256184989166,34391.511569902425,0.0,34391.511569902425,34391.511569902425,34391.511569902425,,,,,,22293.26608637803,0.0,22293.26608637803,22293.26608637803,22293.26608637803,919.8277056000001,0.0,919.8277056000001,919.8277056000001,919.8277056000001,0.0,0.0,0.0,0.0,0.0,0.06118324345751702,0.0,0.06118324345751702,0.06118324345751702,0.06118324345751702,-0.05180268745341299,0.0,-0.05180268745341299,-0.05180268745341299,-0.05180268745341299,2.726498455076137,0.0,2.726498455076137,2.726498455076137,2.726498455076137,1.2048234919239782,0.0,1.2048234919239782,1.2048234919239782,1.2048234919239782,-134.68129317292187,0.0,-134.68129317292187,-134.68129317292187,-134.68129317292187,,,,,,-38.502406466148386,0.0,-38.502406466148386,-38.502406466148386,-38.502406466148386,-5.771075999999994,0.0,-5.771075999999994,-5.771075999999994,-5.771075999999994,0.0034003096852718677,0.0,0.0034003096852718677,0.0034003096852718677,0.0034003096852718677,-0.030723146030634346,0.0,-0.030723146030634346,-0.030723146030634346,-0.030723146030634346,0.06695906848215387,0.0,0.06695906848215387,0.06695906848215387,0.06695906848215387,-0.0039008440260715565,0.0,-0.0039008440260715565,-0.0039008440260715565,-0.0039008440260715565,,,,,
S1_service,combined_disruption,central_area + peripheral,moderate,1,16.539783698209337,0.0,16.539783698209337,16.539783698209337,16.539783698209337,0.7117399816436119,0.0,0.7117399816436119,0.7117399816436119,0.7117399816436119,38.11188026996832,0.0,38.11188026996832,38.11188026996832,38.11188026996832,33.10328930021704,0.0,33.10328930021704,33.10328930021704,33.10328930021704,27448.582194067843,0.0,27448.582194067843,27448.582194067843,27448.582194067843,,,,,,17372.2566825848,0.0,17372.2566825848,17372.2566825848,17372.2566825848,752.8209360000001,0.0,752.8209360000001,752.8209360000001,752.8209360000001,0.0,0.0,0.0,0.0,0.0,-1.4536489948558504,0.0,-1.4536489948558504,-1.4536489948558504,-1.4536489948558504,-0.9743727426770039,0.0,-0.9743727426770039,-0.9743727426770039,-0.9743727426770039,38.11188026996832,0.0,38.11188026996832,38.11188026996832,38.11188026996832,15.109856607151855,0.0,15.109856607151855,15.109856607151855,15.109856607151855,-7077.610669007503,0.0,-7077.610669007503,-7077.610669007503,-7077.610669007503,,,,,,-4959.511810259377,0.0,-4959.511810259377,-4959.511810259377,-4959.511810259377,-172.77784559999998,0.0,-172.77784559999998,-172.77784559999998,-172.77784559999998,-0.08078775293477483,0.0,-0.08078775293477483,-0.08078775293477483,-0.08078775293477483,-0.5778811396311639,0.0,-0.5778811396311639,-0.5778811396311639,-0.5778811396311639,0.8397428586806182,0.0,0.8397428586806182,0.8397428586806182,0.8397428586806182,-0.20499250227431765,0.0,-0.20499250227431765,-0.20499250227431765,-0.20499250227431765,,,,,
S1_service,node_removal,central,moderate,1,17.620712070318785,0.0,17.620712070318785,17.620712070318785,17.620712070318785,1.4381372161711277,0.0,1.4381372161711277,1.4381372161711277,1.4381372161711277,20.45652643336617,0.0,20.45652643336617,20.45652643336617,20.45652643336617,26.29004230792638,0.0,26.29004230792638,26.29004230792638,26.29004230792638,33649.852605063934,0.0,33649.852605063934,33649.852605063934,33649.852605063934,,,,,,21770.943278329916,0.0,21770.943278329916,21770.943278329916,21770.943278329916,901.8387768,0.0,901.8387768,901.8387768,901.8387768,0.0,0.0,0.0,0.0,0.0,-0.37272062274640305,0.0,-0.37272062274640305,-0.37272062274640305,-0.37272062274640305,-0.2479755081494881,0.0,-0.2479755081494881,-0.2479755081494881,-0.2479755081494881,20.45652643336617,0.0,20.45652643336617,20.45652643336617,20.45652643336617,8.296609614861193,0.0,8.296609614861193,8.296609614861193,8.296609614861193,-876.3402580114125,0.0,-876.3402580114125,-876.3402580114125,-876.3402580114125,,,,,,-560.8252145142615,0.0,-560.8252145142615,-560.8252145142615,-560.8252145142615,-23.760004800000047,0.0,-23.760004800000047,-23.760004800000047,-23.760004800000047,-0.020714258869017947,0.0,-0.020714258869017947,-0.020714258869017947,-0.020714258869017947,-0.14706935341431854,0.0,-0.14706935341431854,-0.14706935341431854,-0.14706935341431854,0.4610909856049187,0.0,0.4610909856049187,0.4610909856049187,0.4610909856049187,-0.025381896622278046,0.0,-0.025381896622278046,-0.025381896622278046,-0.025381896622278046,,,,,
S1_service,combined_disruption,any_road + central_area,moderate,1,17.86553337927705,0.0,17.86553337927705,17.86553337927705,17.86553337927705,1.5210903911016165,0.0,1.5210903911016165,1.5210903911016165,1.5210903911016165,0.2387371824594086,0.0,0.2387371824594086,0.2387371824594086,0.2387371824594086,17.966124017731666,0.0,17.966124017731666,17.966124017731666,17.966124017731666,33308.47015990767,0.0,33308.47015990767,33308.47015990767,33308.47015990767,,,,,,21380.85195388459,0.0,21380.85195388459,21380.85195388459,21380.85195388459,900.2104776,0.0,900.2104776,900.2104776,900.2104776,0.0,0.0,0.0,0.0,0.0,-0.1278993137881379,0.0,-0.1278993137881379,-0.1278993137881379,-0.1278993137881379,-0.16502233321899928,0.0,-0.16502233321899928,-0.16502233321899928,-0.16502233321899928,0.2387371824594086,0.0,0.2387371824594086,0.2387371824594086,0.2387371824594086,-0.027308675333522103,0.0,-0.027308675333522103,-0.027308675333522103,-0.027308675333522103,-1217.722703167674,0.0,-1217.722703167674,-1217.722703167674,-1217.722703167674,,,,,,-950.9165389595873,0.0,-950.9165389595873,-950.9165389595873,-950.9165389595873,-25.388304000000062,0.0,-25.388304000000062,-25.388304000000062,-25.388304000000062,-0.007108110829649048,0.0,-0.007108110829649048,-0.007108110829649048,-0.007108110829649048,-0.09787147136647796,0.0,-0.09787147136647796,-0.09787147136647796,-0.09787147136647796,-0.0015177023639323186,0.0,-0.0015177023639323186,-0.0015177023639323186,-0.0015177023639323186,-0.035269533133784614,0.0,-0.035269533133784614,-0.035269533133784614,-0.035269533133784614,,,,,
S1_service,combined_disruption,peripheral_area + any_road,mild,1,18.138814072961182,0.0,18.138814072961182,18.138814072961182,18.138814072961182,1.634049038902033,0.0,1.634049038902033,1.634049038902033,1.634049038902033,1.0385086267224073,0.0,1.0385086267224073,1.0385086267224073,1.0385086267224073,18.573546100061787,0.0,18.573546100061787,18.573546100061787,18.573546100061787,34280.16569906588,0.0,34280.16569906588,34280.16569906588,34280.16569906588,,,,,,22257.514537832347,0.0,22257.514537832347,22257.514537832347,22257.514537832347,915.2307816,0.0,915.2307816,915.2307816,915.2307816,0.0,0.0,0.0,0.0,0.0,0.1453813798959942,0.0,0.1453813798959942,0.1453813798959942,0.1453813798959942,-0.05206368541858275,0.0,-0.05206368541858275,-0.05206368541858275,-0.05206368541858275,1.0385086267224073,0.0,1.0385086267224073,1.0385086267224073,1.0385086267224073,0.580113406996599,0.0,0.580113406996599,0.580113406996599,0.580113406996599,-246.0271640094652,0.0,-246.0271640094652,-246.0271640094652,-246.0271640094652,,,,,,-74.25395501183084,0.0,-74.25395501183084,-74.25395501183084,-74.25395501183084,-10.368000000000052,0.0,-10.368000000000052,-10.368000000000052,-10.368000000000052,0.008079691206004585,0.0,0.008079691206004585,0.008079691206004585,0.008079691206004585,-0.03087793874490849,0.0,-0.03087793874490849,-0.03087793874490849,-0.03087793874490849,0.03224028549150487,0.0,0.03224028549150487,0.03224028549150487,0.03224028549150487,-0.0071258121329845015,0.0,-0.0071258121329845015,-0.0071258121329845015,-0.0071258121329845015,,,,,
S2_energy,area_closure,peripheral_area,severe,5,17.107810367100093,1.8056693173865874,13.675798263161903,18.599381023828023,18.599381023828023,1.0876284943182575,0.19236083932007178,0.8728893203620263,1.344114715241703,1.344114715241703,30.978111170426747,9.86452390080707,17.347860989612897,46.63187653736985,46.63187653736985,30.510851383542928,3.6777475604355656,24.442289705753495,35.277642824006385,35.277642824006385,28536.10801678695,1147.3371017900367,27003.686633831338,30250.6097113473,30250.6097113473,21164.451116380424,999.1720660661923,19599.155587547004,22712.164139020944,22712.164139020944,17637.042596983687,832.6433883884939,16332.62965628917,18926.80344918412,18926.80344918412,801.4707744000001,30.500700253870413,761.7046175999999,839.3981640000001,839.3981640000001,0.0,0.0,0.0,0.0,0.0,-2.1827388368137113,1.8056693173865874,-5.6147509407518985,-0.6911681800857785,-0.6911681800857785,-0.7995415330951818,0.19236083932007178,-1.0142807070514133,-0.5430553121717365,-0.5430553121717365,30.978111170426747,9.86452390080707,17.347860989612897,46.63187653736985,46.63187653736985,11.220302179629124,3.6777475604355656,5.151740501839694,15.987093620092583,15.987093620092583,-5807.15511777607,1147.3371017900367,-7339.576500731684,-4092.653423215721,-4092.653423215721,-4128.874170264109,999.1720660661923,-5694.169699097529,-2581.1611476235885,-2581.1611476235885,-3440.7284752200903,832.6433883884939,-4745.141415914608,-2150.9676230196565,-2150.9676230196565,-169.69846320000005,30.500700253870416,-209.4646200000002,-131.77107360000002,-131.77107360000002,-0.11315068398212642,0.09360383150834507,-0.2910622648116591,-0.035829367675314784,-0.035829367675314784,-0.4236722295717231,0.1019308469961883,-0.5374612209380991,-0.2877617301478922,-0.2877617301478922,0.5816476276037112,0.19065022574315293,0.2670603333986195,0.8287526420890604,0.8287526420890604,-0.16909153609028363,0.03340792333257809,-0.21371226350780695,-0.11916903199267861,-0.11916903199267861,-0.1632396738456628,0.039503388927425,-0.22512538919128136,-0.10204910261390193,-0.10204910261390193
S2_energy,combined_disruption,peripheral_area + central_area,mild,1,18.67624048879321,0.0,18.67624048879321,18.67624048879321,18.67624048879321,1.5061868983159914,0.0,1.5061868983159914,1.5061868983159914,1.5061868983159914,13.86799190057387,0.0,13.86799190057387,13.86799190057387,13.86799190057387,24.40701611081999,0.0,24.40701611081999,24.40701611081999,24.40701611081999,32805.580497312345,0.0,32805.580497312345,32805.580497312345,32805.580497312345,24123.89196676851,0.0,24123.89196676851,24123.89196676851,24123.89196676851,20103.243305640426,0.0,20103.243305640426,20103.243305640426,20103.243305640426,929.0547696000001,0.0,929.0547696000001,929.0547696000001,929.0547696000001,0.0,0.0,0.0,0.0,0.0,-0.6143087151205933,0.0,-0.6143087151205933,-0.6143087151205933,-0.6143087151205933,-0.38098312909744814,0.0,-0.38098312909744814,-0.38098312909744814,-0.38098312909744814,13.86799190057387,0.0,13.86799190057387,13.86799190057387,13.86799190057387,5.1164669069061866,0.0,5.1164669069061866,5.1164669069061866,5.1164669069061866,-1537.6826372506766,0.0,-1537.6826372506766,-1537.6826372506766,-1537.6826372506766,-1169.4333198760214,0.0,-1169.4333198760214,-1169.4333198760214,-1169.4333198760214,-974.5277665633512,0.0,-974.5277665633512,-974.5277665633512,-974.5277665633512,-42.11446799999999,0.0,-42.11446799999999,-42.11446799999999,-42.11446799999999,-0.03184506094808115,0.0,-0.03184506094808115,-0.03184506094808115,-0.03184506094808115,-0.20188065916859896,0.0,-0.20188065916859896,-0.20188065916859896,-0.20188065916859896,0.2652317905945426,0.0,0.2652317905945426,0.2652317905945426,0.2652317905945426,-0.04477392352688684,0.0,-0.04477392352688684,-0.04477392352688684,-0.04477392352688684,-0.046234858668168455,0.0,-0.046234858668168455,-0.046234858668168455,-0.046234858668168455
S2_energy,combined_disruption,central + any_road,moderate,2,19.559975132937474,0.3213548875889227,19.23862024534855,19.881330020526395,19.881330020526395,1.5118918663435443,0.07142734431704034,1.440464522026504,1.5833192106605847,1.5833192106605847,9.706511547492395,1.869568897921647,7.836942649570749,11.576080445414043,11.576080445414043,23.491298767498005,0.4658915889097095,23.025407178588296,23.957190356407715,23.957190356407715,32699.396491859807,61.60003220565159,32637.796459654153,32760.996524065456,32760.996524065456,24031.7587053897,171.50591190847808,23860.252793481224,24203.26461729818,24203.26461729818,20026.46558782475,142.92159325706416,19883.543994567688,20169.387181081816,20169.387181081816,926.5680012000001,2.9298467999999502,923.6381544000002,929.4978480000001,929.4978480000001,0.0,0.0,0.0,0.0,0.0,0.26942592902367046,0.3213548875889227,-0.05192895856525226,0.5907808166125932,0.5907808166125932,-0.3752781610698952,0.07142734431704034,-0.44670550538693554,-0.30385081675285486,-0.30385081675285486,9.706511547492395,1.869568897921647,7.836942649570749,11.576080445414043,11.576080445414043,4.200749563584203,0.4658915889097095,3.734857974674494,4.666641152493913,4.666641152493913,-1643.8666427032167,61.60003220565159,-1705.4666749088683,-1582.2666104975651,-1582.2666104975651,-1261.5665812548305,171.50591190847808,-1433.0724931633085,-1090.0606693463524,-1090.0606693463524,-1051.305484379025,142.92159325706416,-1194.2270776360892,-908.3838911219609,-908.3838911219609,-44.60123639999995,2.9298467999999502,-47.5310831999999,-41.6713896,-41.6713896,0.013966731904605775,0.016658669703593715,-0.002691937798987939,0.03062540160819949,0.03062540160819949,-0.1988576310658412,0.03784891836955405,-0.23670654943539526,-0.16100871269628717,-0.16100871269628717,0.2177620512085745,0.024151286932524774,0.19361076427604973,0.24191333814109928,0.24191333814109928,-0.04786576733440426,0.0017936569383139762,-0.04965942427271824,-0.046072110396090285,-0.046072110396090285,-0.04987745055099446,0.006780678695459518,-0.05665812924645398,-0.04309677185553494,-0.04309677185553494
S2_energy,demand_surge,peripheral_area,mild,10,19.49027816077978,0.0,19.49027816077978,19.49027816077978,19.49027816077978,1.9011586132186165,2.220446049250313e-16,1.9011586132186167,1.9011586132186167,1.9011586132186167,0.0,0.0,0.0,0.0,0.0,19.49027816077978,0.0,19.49027816077978,19.49027816077978,19.49027816077978,34343.263134563014,7.275957614183426e-12,34343.26313456302,34343.26313456302,34343.26313456302,25293.325286644536,3.637978807091713e-12,25293.325286644533,25293.325286644533,25293.325286644533,21077.77107220378,3.637978807091713e-12,21077.771072203777,21077.771072203777,21077.771072203777,971.1692375999999,2.2737367544323206e-13,971.1692376000001,971.1692376000001,971.1692376000001,0.0,0.0,0.0,0.0,0.0,0.1997289568659788,0.0,0.1997289568659788,0.1997289568659788,0.1997289568659788,0.013988585805177145,0.0,0.013988585805177145,0.013988585805177145,0.013988585805177145,0.0,0.0,0.0,0.0,0.0,0.1997289568659788,0.0,0.1997289568659788,0.1997289568659788,0.1997289568659788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010353720609751038,0.0,0.010353720609751038,0.010353720609751038,0.010353720609751038,0.007412467134373653,0.0,0.007412467134373653,0.007412467134373653,0.007412467134373653,0.010353720609751038,0.0,0.010353720609751038,0.010353720609751038,0.010353720609751038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2_energy,area_closure,central_area,moderate,1,17.56410668432742,0.0,17.56410668432742,17.56410668432742,17.56410668432742,1.064056766527015,0.0,1.064056766527015,1.064056766527015,1.064056766527015,40.20976784392899,0.0,40.20976784392899,40.20976784392899,40.20976784392899,34.62748086905674,0.0,34.62748086905674,34.62748086905674,34.62748086905674,30080.23987814383,0.0,30080.23987814383,30080.23987814383,30080.23987814383,21565.958596415745,0.0,21565.958596415745,21565.958596415745,21565.958596415745,17971.632163679787,0.0,17971.632163679787,17971.632163679787,17971.632163679787,872.3852304000001,0.0,872.3852304000001,872.3852304000001,872.3852304000001,0.0,0.0,0.0,0.0,0.0,-1.7264425195863815,0.0,-1.7264425195863815,-1.7264425195863815,-1.7264425195863815,-0.8231132608864244,0.0,-0.8231132608864244,-0.8231132608864244,-0.8231132608864244,40.20976784392899,0.0,40.20976784392899,40.20976784392899,40.20976784392899,15.336931665142938,0.0,15.336931665142938,15.336931665142938,15.336931665142938,-4263.02325641919,0.0,-4263.02325641919,-4263.02325641919,-4263.02325641919,-3727.366690228788,0.0,-3727.366690228788,-3727.366690228788,-3727.366690228788,-3106.13890852399,0.0,-3106.13890852399,-3106.13890852399,-3106.13890852399,-98.78400720000002,0.0,-98.78400720000002,-98.78400720000002,-98.78400720000002,-0.0894968049554602,0.0,-0.0894968049554602,-0.0894968049554602,-0.0894968049554602,-0.43616274576731473,0.0,-0.43616274576731473,-0.43616274576731473,-0.43616274576731473,0.7950489902087015,0.0,0.7950489902087015,0.7950489902087015,0.7950489902087015,-0.12412982539591261,0.0,-0.12412982539591261,-0.12412982539591261,-0.12412982539591261,-0.14736562504088477,0.0,-0.14736562504088477,-0.14736562504088477,-0.14736562504088477
