scenario,type,location,n,mean_att,std_att,min_att,max_att,p95_att,mean_CEF,std_CEF,min_CEF,max_CEF,p95_CEF,mean_dun,std_dun,min_dun,max_dun,p95_dun,mean_gc,std_gc,min_gc,max_gc,p95_gc,mean_cost,std_cost,min_cost,max_cost,p95_cost,mean_energy,std_energy,min_energy,max_energy,p95_energy,mean_vkm,std_vkm,min_vkm,max_vkm,p95_vkm,mean_vh,std_vh,min_vh,max_vh,p95_vh,mean_invalid_edges,std_invalid_edges,min_invalid_edges,max_invalid_edges,p95_invalid_edges,mean_delta_att,std_delta_att,min_delta_att,max_delta_att,p95_delta_att,mean_delta_CEF,std_delta_CEF,min_delta_CEF,max_delta_CEF,p95_delta_CEF,mean_delta_dun,std_delta_dun,min_delta_dun,max_delta_dun,p95_delta_dun,mean_delta_gc,std_delta_gc,min_delta_gc,max_delta_gc,p95_delta_gc,mean_delta_cost,std_delta_cost,min_delta_cost,max_delta_cost,p95_delta_cost,mean_delta_energy,std_delta_energy,min_delta_energy,max_delta_energy,p95_delta_energy,mean_delta_vkm,std_delta_vkm,min_delta_vkm,max_delta_vkm,p95_delta_vkm,mean_delta_vh,std_delta_vh,min_delta_vh,max_delta_vh,p95_delta_vh,mean_pct_delta_att,std_pct_delta_att,min_pct_delta_att,max_pct_delta_att,p95_pct_delta_att,mean_pct_delta_CEF,std_pct_delta_CEF,min_pct_delta_CEF,max_pct_delta_CEF,p95_pct_delta_CEF,mean_pct_delta_gc,std_pct_delta_gc,min_pct_delta_gc,max_pct_delta_gc,p95_pct_delta_gc,mean_pct_delta_cost,std_pct_delta_cost,min_pct_delta_cost,max_pct_delta_cost,p95_pct_delta_cost,mean_pct_delta_energy,std_pct_delta_energy,min_pct_delta_energy,max_pct_delta_energy,p95_pct_delta_energy
S1_service,link_failure,any_road,58,17.7109246968076,0.7530399726850934,14.769995301979346,18.358993762208332,18.29819127367958,1.5550521630434844,0.14986776096928778,1.0512951635305348,1.6861127243206158,1.6861127243206158,5.828524480774909,8.086333389927926,0.0,30.554342765357724,25.532587867905264,20.224341842134127,2.9728415480903587,17.993432693065188,28.58972597019998,27.095302467246277,34086.119500209454,457.8405114086088,32735.65745849965,34526.19286307535,34526.19286307535,,,,,,22060.4457077446,354.38492724985264,20835.133565361546,22331.768492844178,22331.768492844178,913.2090518896547,12.953151982867016,865.7280096000001,925.5987816,925.5987816,0.0,0.0,0.0,0.0,0.0,-0.28250799625758927,0.7530399726850935,-3.2234373910858416,0.3655610691431441,0.30475858061439354,-0.1310605612771326,0.14986776096928778,-0.634817560790081,0.0,0.0,5.828524480774909,8.086333389927926,0.0,30.554342765357724,25.532587867905264,2.2309091490689497,2.972841548090359,0.0,10.59629327713479,9.10186977418109,-440.0733628658749,457.84051140860873,-1790.5354045756976,0.0,0.0,,,,,,-271.3227850995822,354.3849272498527,-1496.6349274826316,0.0,0.0,-12.38972971034481,12.953151982867011,-59.87077199999999,0.0,0.0,-0.015700617057159423,0.041850823327075376,-0.17914521626149635,0.020316360717765335,0.01693721180460746,-0.07772941831628764,0.0888835952706981,-0.37649769889843376,0.0,0.0,0.12398463301161872,0.16521814368617477,0.0,0.5888978194371265,0.505843989273321,-0.012746072658839815,0.013260671781111856,-0.05186020398126831,0.0,0.0,,,,,
S1_service,node_removal,central,9,16.645089927679138,1.2545053458415314,15.219450898644347,18.186273456993295,18.186273456993295,1.3843703987127651,0.14798935036710745,1.191863407154221,1.5833428455712464,1.5833428455712464,18.855324562522696,9.293821743896002,4.076082238892806,29.249974353253613,29.249974353253613,24.9081538665314,3.2600763434834543,19.890635338032,28.858968266617737,28.858968266617737,33248.990106297984,814.8604667652638,31438.221609638575,34226.2152136449,34226.2152136449,,,,,,21442.38817687248,628.2425244185237,19913.853690048218,22130.261117056125,22130.261117056125,894.1710869333335,18.00450056097156,861.5077031999999,917.8892400000001,917.8892400000001,0.0,0.0,0.0,0.0,0.0,-1.3483427653860527,1.2545053458415314,-2.773981794420841,0.1928407639281069,0.1928407639281069,-0.30174232560785075,0.14798935036710745,-0.49424931716639486,-0.10276987874936938,-0.10276987874936938,18.855324562522696,9.293821743896002,4.076082238892806,29.249974353253613,29.249974353253613,6.914721173466214,3.2600763434834543,1.8972026449668107,10.865535573552549,10.865535573552549,-1277.2027567773612,814.8604667652639,-3087.971253436772,-299.97764943044604,-299.97764943044604,,,,,,-889.3803159716974,628.2425244185235,-2417.91480279596,-201.50737578805274,-201.50737578805274,-31.42769466666669,18.00450056097156,-64.09107840000013,-7.709541599999966,-7.709541599999966,-0.07493527157303978,0.06972017886976217,-0.15416634734126944,0.01071728597970243,0.01071728597970243,-0.17895738597751917,0.08776954721502188,-0.2931294628391719,-0.06095077586866464,-0.06095077586866464,0.3842913851636104,0.1811814565399694,0.10543861626236598,0.603861184183061,0.603861184183061,-0.03699228472257329,0.02360122559695051,-0.08943851022564546,-0.008688407975362453,-0.008688407975362453,,,,,
S1_service,combined_disruption,central + peripheral_area,3,14.075568540943102,1.864127834625567,11.440756275303706,15.4690149220912,15.4690149220912,0.963556670301284,0.3772448700284585,0.44264622379844143,1.3238105307545216,1.3238105307545216,38.45816592459956,17.33149761117378,24.57710377593538,62.89321898119443,62.89321898119443,32.060014783332704,7.037679587218542,26.413441337135144,41.98122776668886,41.98122776668886,29771.387114177593,3415.2684530730144,25091.613812597112,33146.10674385597,33146.10674385597,,,,,,19145.08595672199,2362.407168345173,15893.26762374638,21434.854739819955,21434.854739819955,803.0732416000002,84.78143740983394,687.6110952000004,888.7901640000001,888.7901640000001,0.0,0.0,0.0,0.0,0.0,-3.917864152122084,1.864127834625567,-6.552676417761482,-2.5244177709739883,-2.5244177709739883,-0.7225560540193318,0.3772448700284585,-1.2434665005221743,-0.36230219356609417,-0.36230219356609417,38.45816592459956,17.33149761117378,24.57710377593538,62.89321898119443,62.89321898119443,14.066582090267516,7.037679587218542,8.420008644069956,23.987795073623673,23.987795073623673,-4754.80574889775,3415.268453073015,-9434.579050478234,-1380.086119219377,-1380.086119219377,,,,,,-3186.6825361221895,2362.407168345173,-6438.5008690977975,-896.9137530242224,-896.9137530242224,-122.52553999999986,84.78143740983394,-237.9876863999997,-36.808617599999934,-36.808617599999934,-0.2177385615604109,0.10360045614553673,-0.36417044649223246,-0.14029661899626963,-0.14029661899626963,-0.4285336582762999,0.22373644690953953,-0.7374753078998342,-0.2148742420006802,-0.2148742420006802,0.7817620089627972,0.39112490136086814,0.4679489893729446,1.3331416791232258,1.3331416791232258,-0.137715900729468,0.09891818847845035,-0.2732585978388661,-0.039972148817350055,-0.039972148817350055,,,,,
S1_service,node_removal,peripheral,8,17.305446619328144,0.8777443938685271,15.187448990314463,18.158841412581634,18.158841412581634,1.443106553900174,0.08667876448818153,1.2999441478027263,1.5891236582479997,1.5891236582479997,11.055179524348038,6.3555519902421675,0.456526433366166,19.652158379957807,19.652158379957807,22.062359023065536,2.2690907395202102,18.349857361559856,24.8416516306022,24.8416516306022,32948.12584365467,1042.0330535336554,30755.531300785282,34066.97104673828,34066.97104673828,,,,,,21238.59550181834,896.0108358076377,19166.1645919816,22107.412012422854,22107.412012422854,886.5138579,20.456727604881102,856.8110904,910.4123184,910.4123184,0.0,0.0,0.0,0.0,0.0,-0.6879860737370407,0.877744393868527,-2.8059837027507246,0.16540871951644576,0.16540871951644576,-0.2430061704204418,0.08667876448818153,-0.3861685765178895,-0.09698906607261604,-0.09698906607261604,11.055179524348038,6.3555519902421675,0.456526433366166,19.652158379957807,19.652158379957807,4.068926330000346,2.2690907395202102,0.35642466849466814,6.848218937537013,6.848218937537013,-1578.0670194206723,1042.0330535336554,-3770.6615622900645,-459.2218163370635,-459.2218163370635,,,,,,-1093.172991025836,896.0108358076377,-3165.6039008625776,-224.3564804213238,-224.3564804213238,-39.08492370000002,20.456727604881102,-68.78769120000004,-15.186463200000048,-15.186463200000048,-0.03823539874090817,0.04878137534072732,-0.15594488003571286,0.009192727276557719,0.009192727276557719,-0.14412213781160813,0.05140745528927013,-0.22902892015923082,-0.057522290576210305,-0.057522290576210305,0.2261339678430866,0.12610660668404514,0.019808597646408906,0.38059546804409206,0.38059546804409206,-0.045706372135468326,0.03018094284725138,-0.10921162310724,-0.013300679230932134,-0.013300679230932134,,,,,
S1_service,combined_disruption,central_area + peripheral_area,1,16.81088674823562,0.0,16.81088674823562,16.81088674823562,16.81088674823562,1.1128801244178061,0.0,1.1128801244178061,1.1128801244178061,1.1128801244178061,21.378452240968507,0.0,21.378452240968507,21.378452240968507,21.378452240968507,26.044050698061866,0.0,26.044050698061866,26.044050698061866,26.044050698061866,29800.83399790405,0.0,29800.83399790405,29800.83399790405,29800.83399790405,,,,,,18730.45459738006,0.0,18730.45459738006,18730.45459738006,18730.45459738006,823.1372400000001,0.0,823.1372400000001,823.1372400000001,823.1372400000001,0.0,0.0,0.0,0.0,0.0,-1.1825459448295668,0.0,-1.1825459448295668,-1.1825459448295668,-1.1825459448295668,-0.5732325999028096,0.0,-0.5732325999028096,-0.5732325999028096,-0.5732325999028096,21.378452240968507,0.0,21.378452240968507,21.378452240968507,21.378452240968507,8.050618004996679,0.0,8.050618004996679,8.050618004996679,8.050618004996679,-4725.358865171296,0.0,-4725.358865171296,-4725.358865171296,-4725.358865171296,,,,,,-3601.313895464118,0.0,-3601.313895464118,-3601.313895464118,-3601.313895464118,-102.46154159999992,0.0,-102.46154159999992,-102.46154159999992,-102.46154159999992,-0.065720975258119,0.0,-0.065720975258119,-0.065720975258119,-0.065720975258119,-0.3399728805995351,0.0,-0.3399728805995351,-0.3399728805995351,-0.3399728805995351,0.4474197971185037,0.0,0.4474197971185037,0.4474197971185037,0.4474197971185037,-0.1368630153898293,0.0,-0.1368630153898293,-0.1368630153898293,-0.1368630153898293,,,,,
S1_service,combined_disruption,peripheral_area + central,1,15.519051700951634,0.0,15.519051700951634,15.519051700951634,15.519051700951634,0.981223048017034,0.0,0.981223048017034,0.981223048017034,0.981223048017034,27.24998726630075,0.0,27.24998726630075,27.24998726630075,27.24998726630075,27.640104448372135,0.0,27.640104448372135,27.640104448372135,27.640104448372135,29735.38180084498,0.0,29735.38180084498,29735.38180084498,29735.38180084498,,,,,,19235.827197056227,0.0,19235.827197056227,19235.827197056227,19235.827197056227,797.0400024,0.0,797.0400024,797.0400024,797.0400024,0.0,0.0,0.0,0.0,0.0,-2.474380992113554,0.0,-2.474380992113554,-2.474380992113554,-2.474380992113554,-0.7048896763035818,0.0,-0.7048896763035818,-0.7048896763035818,-0.7048896763035818,27.24998726630075,0.0,27.24998726630075,27.24998726630075,27.24998726630075,9.646671755306947,0.0,9.646671755306947,9.646671755306947,9.646671755306947,-4790.811062230365,0.0,-4790.811062230365,-4790.811062230365,-4790.811062230365,,,,,,-3095.9412957879504,0.0,-3095.9412957879504,-3095.9412957879504,-3095.9412957879504,-128.5587792,0.0,-128.5587792,-128.5587792,-128.5587792,-0.13751578335951428,0.0,-0.13751578335951428,-0.13751578335951428,-0.13751578335951428,-0.41805608019926577,0.0,-0.41805608019926577,-0.41805608019926577,-0.41805608019926577,0.5361218128781425,0.0,0.5361218128781425,0.5361218128781425,0.5361218128781425,-0.13875874126144916,0.0,-0.13875874126144916,-0.13875874126144916,-0.13875874126144916,,,,,
S1_service,combined_disruption,peripheral_area + peripheral_area,1,17.141879416768674,0.0,17.141879416768674,17.141879416768674,17.141879416768674,1.504725242284989,0.0,1.504725242284989,1.504725242284989,1.504725242284989,10.798560026818521,0.0,10.798560026818521,10.798560026818521,10.798560026818521,21.769939294315172,0.0,21.769939294315172,21.769939294315172,21.769939294315172,32458.17551201943,0.0,32458.17551201943,32458.17551201943,32458.17551201943,,,,,,21492.857540024288,0.0,21492.857540024288,21492.857540024288,21492.857540024288,847.9938599999998,0.0,847.9938599999998,847.9938599999998,847.9938599999998,0.0,0.0,0.0,0.0,0.0,-0.8515532762965137,0.0,-0.8515532762965137,-0.8515532762965137,-0.8515532762965137,-0.1813874820356267,0.0,-0.1813874820356267,-0.1813874820356267,-0.1813874820356267,10.798560026818521,0.0,10.798560026818521,10.798560026818521,10.798560026818521,3.7765066012499844,0.0,3.7765066012499844,3.7765066012499844,3.7765066012499844,-2068.017351055918,0.0,-2068.017351055918,-2068.017351055918,-2068.017351055918,,,,,,-838.9109528198896,0.0,-838.9109528198896,-838.9109528198896,-838.9109528198896,-77.60492160000024,0.0,-77.60492160000024,-77.60492160000024,-77.60492160000024,-0.047325782179667646,0.0,-0.047325782179667646,-0.047325782179667646,-0.047325782179667646,-0.10757731640315629,0.0,-0.10757731640315629,-0.10757731640315629,-0.10757731640315629,0.20988249800192268,0.0,0.20988249800192268,0.20988249800192268,0.20988249800192268,-0.059897057264822154,0.0,-0.059897057264822154,-0.059897057264822154,-0.059897057264822154,,,,,
S1_service,combined_disruption,any_road + central,1,17.183035763794265,0.0,17.183035763794265,17.183035763794265,17.183035763794265,1.156762538195575,0.0,1.156762538195575,1.156762538195575,1.156762538195575,27.31521250212527,0.0,27.31521250212527,27.31521250212527,27.31521250212527,28.87858053187284,0.0,28.87858053187284,28.87858053187284,28.87858053187284,30906.85906535572,0.0,30906.85906535572,30906.85906535572,30906.85906535572,,,,,,19767.801353694642,0.0,19767.801353694642,19767.801353694642,19767.801353694642,838.4787768000002,0.0,838.4787768000002,838.4787768000002,838.4787768000002,0.0,0.0,0.0,0.0,0.0,-0.8103969292709223,0.0,-0.8103969292709223,-0.8103969292709223,-0.8103969292709223,-0.5293501861250407,0.0,-0.5293501861250407,-0.5293501861250407,-0.5293501861250407,27.31521250212527,0.0,27.31521250212527,27.31521250212527,27.31521250212527,10.88514783880765,0.0,10.88514783880765,10.88514783880765,10.88514783880765,-3619.333797719628,0.0,-3619.333797719628,-3619.333797719628,-3619.333797719628,,,,,,-2563.967139149536,0.0,-2563.967139149536,-2563.967139149536,-2563.967139149536,-87.12000479999983,0.0,-87.12000479999983,-87.12000479999983,-87.12000479999983,-0.04503848393437767,0.0,-0.04503848393437767,-0.04503848393437767,-0.04503848393437767,-0.31394709172741186,0.0,-0.31394709172741186,-0.31394709172741186,-0.31394709172741186,0.6049511521502439,0.0,0.6049511521502439,0.6049511521502439,0.6049511521502439,-0.10482863871128952,0.0,-0.10482863871128952,-0.10482863871128952,-0.10482863871128952,,,,,
S1_service,combined_disruption,peripheral_area + peripheral,1,17.319191471297103,0.0,17.319191471297103,17.319191471297103,17.319191471297103,1.4662925197457948,0.0,1.4662925197457948,1.4662925197457948,1.4662925197457948,12.880477553178444,0.0,12.880477553178444,12.880477553178444,12.880477553178444,22.81668343335175,0.0,22.81668343335175,22.81668343335175,22.81668343335175,32970.016518736506,0.0,32970.016518736506,32970.016518736506,32970.016518736506,,,,,,21823.363430420624,0.0,21823.363430420624,21823.363430420624,21823.363430420624,861.7403208000001,0.0,861.7403208000001,861.7403208000001,861.7403208000001,0.0,0.0,0.0,0.0,0.0,-0.6742412217680851,0.0,-0.6742412217680851,-0.6742412217680851,-0.6742412217680851,-0.219820204574821,0.0,-0.219820204574821,-0.219820204574821,-0.219820204574821,12.880477553178444,0.0,12.880477553178444,12.880477553178444,12.880477553178444,4.823250740286561,0.0,4.823250740286561,4.823250740286561,4.823250740286561,-1556.1763443388409,0.0,-1556.1763443388409,-1556.1763443388409,-1556.1763443388409,,,,,,-508.4050624235533,0.0,-508.4050624235533,-508.4050624235533,-508.4050624235533,-63.85846079999999,0.0,-63.85846079999999,-63.85846079999999,-63.85846079999999,-0.037471517151251695,0.0,-0.037471517151251695,-0.037471517151251695,-0.037471517151251695,-0.13037100153751166,0.0,-0.13037100153751166,-0.13037100153751166,-0.13037100153751166,0.2680561748590351,0.0,0.2680561748590351,0.2680561748590351,0.2680561748590351,-0.04507234117906818,0.0,-0.04507234117906818,-0.04507234117906818,-0.04507234117906818,,,,,
S1_service,combined_disruption,any_road + peripheral_area,2,18.058818856116368,0.07332635832813672,17.98549249778823,18.132145214444503,18.132145214444503,1.6319801088013364,0.06911939758293606,1.5628607112184003,1.7010995063842724,1.7010995063842724,3.5645219975620215,3.5645219975620215,0.0,7.129043995124043,7.129043995124043,19.55643521820005,1.424290003755548,18.132145214444503,20.9807252219556,20.9807252219556,34400.37445244759,125.81841062775857,34274.55604181983,34526.19286307535,34526.19286307535,,,,,,22251.009321559482,80.75917128469519,22170.250150274787,22331.768492844178,22331.768492844178,922.1981664,3.4006152000000043,918.7975512,925.5987816,925.5987816,0.0,0.0,0.0,0.0,0.0,0.06538616305117806,0.07332635832813672,-0.007940195276958661,0.13871252137931478,0.13871252137931478,-0.05413261551927939,0.06911939758293606,-0.12325201310221545,0.014986782063656667,0.014986782063656667,3.5645219975620215,3.5645219975620215,0.0,7.129043995124043,7.129043995124043,1.5630025251348627,1.424290003755548,0.13871252137931478,2.9872925288904106,2.9872925288904106,-125.81841062775857,125.81841062775857,-251.63682125551713,0.0,0.0,,,,,,-80.75917128469519,80.75917128469519,-161.51834256939037,0.0,0.0,-3.4006152000000043,3.4006152000000043,-6.801230400000009,0.0,0.0,0.0036338904402814926,0.00407517340237126,-0.0004412829620897671,0.007709063842652753,0.007709063842652753,-0.03210498013475998,0.0409933432005777,-0.07309832333533768,0.008888363065817726,0.008888363065817726,0.08686516640803377,0.07915610256538103,0.007709063842652753,0.1660212689734148,0.1660212689734148,-0.003644143770114814,0.003644143770114814,-0.007288287540229628,0.0,0.0,,,,,
S1_service,combined_disruption,central_area + any_road,2,16.517993833040197,1.3492833410740106,15.168710491966186,17.867277174114207,17.867277174114207,1.2957983313517838,0.3638705366782358,0.9319277946735479,1.6596688680300196,1.6596688680300196,24.956526074670393,24.956526074670393,0.0,49.913052149340785,49.913052149340785,27.706326288723627,9.83904911460942,17.867277174114207,37.54537540333305,37.54537540333305,31693.639270661788,2429.234433925918,29264.40483673587,34122.873704587706,34122.873704587706,,,,,,20580.304321327232,1459.161381407399,19121.14293991983,22039.46570273463,22039.46570273463,846.0775452,70.1058516,775.9716936000001,916.1833968000001,916.1833968000001,0.0,0.0,0.0,0.0,0.0,-1.4754388600249912,1.3492833410740106,-2.824722201099002,-0.12615551895098065,-0.12615551895098065,-0.390314392968832,0.3638705366782358,-0.7541849296470678,-0.0264438562905962,-0.0264438562905962,24.956526074670393,24.956526074670393,0.0,49.913052149340785,49.913052149340785,9.71289359565844,9.83904911460942,-0.12615551895098065,19.55194271026786,19.55194271026786,-2832.5535924135584,2429.234433925918,-5261.788026339476,-403.3191584876404,-403.3191584876404,,,,,,-1751.4641715169473,1459.161381407399,-3210.6255529243463,-292.30279010954837,-292.30279010954837,-79.52123639999996,70.1058516,-149.62708799999996,-9.41538479999997,-9.41538479999997,-0.08199874282985686,0.07498754484985153,-0.1569862876797084,-0.0070111979800053376,-0.0070111979800053376,-0.2314877216326691,0.2158043951805476,-0.4472921168132167,-0.015683326452121525,-0.015683326452121525,0.539802146780023,0.5468133447600284,-0.0070111979800053376,1.0866154915400514,1.0866154915400514,-0.0820407162656756,0.0703591746579133,-0.1523998909235889,-0.011681541607762299,-0.011681541607762299,,,,,
S1_service,combined_disruption,any_road + peripheral,2,18.615941772407922,0.2017721972630806,18.41416957514484,18.817713969671,18.817713969671,1.5832580956550173,0.03872944324643712,1.5445286524085802,1.6219875389014544,1.6219875389014544,3.608698085066851,2.2391331327984947,1.369564952268356,5.8478312178653455,5.8478312178653455,20.104849541068294,1.1211350073148871,18.983714533753407,21.22598454838318,21.22598454838318,33527.17867402207,494.6690056196676,33032.5096684024,34021.84767964174,34021.84767964174,,,,,,21686.139176527584,401.5055750245847,21284.633601503,22087.64475155217,22087.64475155217,898.7926295999999,9.636919199999966,889.1557104,908.4295487999999,908.4295487999999,0.0,0.0,0.0,0.0,0.0,0.6225090793427324,0.2017721972630806,0.42073688207965176,0.824281276605813,0.824281276605813,-0.10285462866559847,0.03872944324643712,-0.1415840719120356,-0.06412518541916135,-0.06412518541916135,3.608698085066851,2.2391331327984947,1.369564952268356,5.8478312178653455,5.8478312178653455,2.111416848003106,1.1211350073148871,0.990281840688219,3.2325518553179933,3.2325518553179933,-999.0141890532759,494.6690056196676,-1493.6831946729435,-504.3451834336083,-504.3451834336083,,,,,,-645.6293163165938,401.5055750245847,-1047.1348913411784,-244.12374129200907,-244.12374129200907,-26.80615200000011,9.636919199999966,-36.44307120000008,-17.169232800000145,-17.169232800000145,0.034596460273122444,0.011213657821992198,0.023382802451130245,0.04581011809511464,0.04581011809511464,-0.06100103936232473,0.02296966429812239,-0.08397070366044712,-0.038031375064202344,-0.038031375064202344,0.11734374891217188,0.06230801128608336,0.055035737626088516,0.17965176019825524,0.17965176019825524,-0.02893496520207675,0.014327354527081384,-0.04326231972915814,-0.014607610674995369,-0.014607610674995369,,,,,
S1_service,combined_disruption,central_area + peripheral,2,17.153460404771728,0.6136767065623907,16.539783698209337,17.76713711133412,17.76713711133412,1.1777454404932923,0.4660054588496806,0.7117399816436119,1.643750899342973,1.643750899342973,20.229786156587142,17.882094113381175,2.347692043205967,38.11188026996832,38.11188026996832,25.93096198660323,7.172327313613815,18.758634672989412,33.10328930021704,33.10328930021704,30603.878289235996,3155.2960951681525,27448.582194067843,33759.17438440415,33759.17438440415,,,,,,19783.358354544995,2411.101671960194,17372.2566825848,22194.46002650519,22194.46002650519,820.9550892,68.13415319999996,752.8209360000001,889.0892424,889.0892424,0.0,0.0,0.0,0.0,0.0,-0.8399722882934597,0.6136767065623907,-1.4536489948558504,-0.226295581731069,-0.226295581731069,-0.5083672838273233,0.4660054588496806,-0.9743727426770039,-0.04236182497764274,-0.04236182497764274,20.229786156587142,17.882094113381175,2.347692043205967,38.11188026996832,38.11188026996832,7.93752929353804,7.172327313613815,0.7652019799242247,15.109856607151855,15.109856607151855,-3922.3145738393505,3155.2960951681525,-7077.610669007503,-767.018478671198,-767.018478671198,,,,,,-2548.410138299183,2411.101671960194,-4959.511810259377,-137.3084663389891,-137.3084663389891,-104.64369240000002,68.13415319999996,-172.77784559999998,-36.50953920000006,-36.50953920000006,-0.04668215913115854,0.03410559380361629,-0.08078775293477483,-0.01257656532754226,-0.01257656532754226,-0.30150254872915416,0.2763785909020097,-0.5778811396311639,-0.02512395782714442,-0.02512395782714442,0.44113479784194964,0.3986080608386685,0.04252673700328118,0.8397428586806182,0.8397428586806182,-0.11360402779983714,0.09138847447448051,-0.20499250227431765,-0.022215553325356633,-0.022215553325356633,,,,,
S1_service,combined_disruption,peripheral + central_area,1,16.47803637369029,0.0,16.47803637369029,16.47803637369029,16.47803637369029,1.1998576631147901,0.0,1.1998576631147901,1.1998576631147901,1.1998576631147901,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,24.755003124737748,0.0,24.755003124737748,24.755003124737748,24.755003124737748,32671.231757836948,0.0,32671.231757836948,32671.231757836948,32671.231757836948,,,,,,21771.63948129618,0.0,21771.63948129618,21771.63948129618,21771.63948129618,847.4400095999999,0.0,847.4400095999999,847.4400095999999,847.4400095999999,0.0,0.0,0.0,0.0,0.0,-1.5153963193748972,0.0,-1.5153963193748972,-1.5153963193748972,-1.5153963193748972,-0.4862550612058256,0.0,-0.4862550612058256,-0.4862550612058256,-0.4862550612058256,19.0179074228257,0.0,19.0179074228257,19.0179074228257,19.0179074228257,6.76157043167256,0.0,6.76157043167256,6.76157043167256,6.76157043167256,-1854.9611052383989,0.0,-1854.9611052383989,-1854.9611052383989,-1854.9611052383989,,,,,,-560.1290115479969,0.0,-560.1290115479969,-560.1290115479969,-560.1290115479969,-78.15877200000011,0.0,-78.15877200000011,-78.15877200000011,-78.15877200000011,-0.08421941189459324,0.0,-0.08421941189459324,-0.08421941189459324,-0.08421941189459324,-0.2883882282554697,0.0,-0.2883882282554697,-0.2883882282554697,-0.2883882282554697,0.3757799052027756,0.0,0.3757799052027756,0.3757799052027756,0.3757799052027756,-0.0537261989062866,0.0,-0.0537261989062866,-0.0537261989062866,-0.0537261989062866,,,,,
S1_service,combined_disruption,peripheral_area + any_road,2,18.096715004741945,0.04209906821923859,18.054615936522705,18.138814072961182,18.138814072961182,1.6341795378846178,0.00013049898258488124,1.634049038902033,1.6343100368672028,1.6343100368672028,1.8825035408992723,0.8439949141768649,1.0385086267224073,2.726498455076137,2.726498455076137,18.885901142525476,0.3123550424636896,18.573546100061787,19.198256184989166,19.198256184989166,34335.83863448416,55.67293541827166,34280.16569906588,34391.511569902425,34391.511569902425,,,,,,22275.390312105188,17.875774272841227,22257.514537832347,22293.26608637803,22293.26608637803,917.5292436,2.298462000000029,915.2307816,919.8277056000001,919.8277056000001,0.0,0.0,0.0,0.0,0.0,0.10328231167675561,0.04209906821923859,0.06118324345751702,0.1453813798959942,0.1453813798959942,-0.05193318643599787,0.00013049898258488124,-0.05206368541858275,-0.05180268745341299,-0.05180268745341299,1.8825035408992723,0.8439949141768649,1.0385086267224073,2.726498455076137,2.726498455076137,0.8924684494602886,0.3123550424636896,0.580113406996599,1.2048234919239782,1.2048234919239782,-190.35422859119353,55.67293541827166,-246.0271640094652,-134.68129317292187,-134.68129317292187,,,,,,-56.37818073898961,17.875774272841227,-74.25395501183084,-38.502406466148386,-38.502406466148386,-8.069538000000023,2.298462000000029,-10.368000000000052,-5.771075999999994,-5.771075999999994,0.005740000445638226,0.0023396907603663586,0.0034003096852718677,0.008079691206004585,0.008079691206004585,-0.03080054238777142,7.739635713707206e-05,-0.03087793874490849,-0.030723146030634346,-0.030723146030634346,0.04959967698682937,0.0173593914953245,0.03224028549150487,0.06695906848215387,0.06695906848215387,-0.005513328079528029,0.0016124840534564725,-0.0071258121329845015,-0.0039008440260715565,-0.0039008440260715565,,,,,
S2_energy,area_closure,peripheral_area,10,17.65268321349512,1.4265843240199736,13.675798263161903,18.697529256029043,18.697529256029043,1.3493801551178297,0.3047160001848538,0.8728893203620263,1.774382899857093,1.774382899857093,19.840145553999673,13.342704962217915,5.0543603414496605,46.63187653736985,46.63187653736985,26.179088199172476,5.107374722157792,20.66883948863811,35.277642824006385,35.277642824006385,30239.987878184893,1917.5605114618515,27003.686633831338,32710.334451035902,32710.334451035902,22362.58131495734,1478.5720899588491,19599.155587547004,24742.17354695385,24742.17354695385,18635.484429131116,1232.1434082990406,16332.62965628917,20618.477955794875,20618.477955794875,851.7555741600002,54.92153204259566,761.7046175999999,910.5119976,910.5119976,0.0,0.0,0.0,0.0,0.0,-1.6378659904186832,1.4265843240199734,-5.6147509407518985,-0.5930199478847591,-0.5930199478847591,-0.5377898722956097,0.30471600018485384,-1.0142807070514133,-0.11278712755634657,-0.11278712755634657,19.840145553999673,13.342704962217915,5.0543603414496605,46.63187653736985,46.63187653736985,6.888538995258672,5.107374722157792,1.378290284724308,15.987093620092583,15.987093620092583,-4103.275256378127,1917.5605114618515,-7339.576500731684,-1632.9286835271196,-1632.9286835271196,-2930.7439716871936,1478.5720899588491,-5694.169699097529,-551.151739690682,-551.151739690682,-2442.2866430726613,1232.1434082990406,-4745.141415914608,-459.2931164089023,-459.2931164089023,-119.41366344000002,54.92153204259565,-209.4646200000002,-60.657240000000115,-60.657240000000115,-0.08490509902571262,0.07395249917148745,-0.2910622648116591,-0.030741475611510482,-0.030741475611510482,-0.28497160535805344,0.16146716817164503,-0.5374612209380991,-0.05976521771646242,-0.05976521771646242,0.3570939801890698,0.26476046213974935,0.07144899142864583,0.8287526420890604,0.8287526420890604,-0.11947831632366337,0.05583512853593754,-0.21371226350780695,-0.04754727811183853,-0.04754727811183853,-0.11587025187371051,0.05845700686653367,-0.22512538919128136,-0.021790402544726018,-0.021790402544726018
