scenario,phase,n,mean_improvement_att,std_improvement_att,min_improvement_att,max_improvement_att,p95_improvement_att,mean_improvement_CEF,std_improvement_CEF,min_improvement_CEF,max_improvement_CEF,p95_improvement_CEF,mean_improvement_CEF2,std_improvement_CEF2,min_improvement_CEF2,max_improvement_CEF2,p95_improvement_CEF2,mean_improvement_exposure,std_improvement_exposure,min_improvement_exposure,max_improvement_exposure,p95_improvement_exposure,mean_improvement_dun,std_improvement_dun,min_improvement_dun,max_improvement_dun,p95_improvement_dun,mean_improvement_cost,std_improvement_cost,min_improvement_cost,max_improvement_cost,p95_improvement_cost,mean_improvement_energy,std_improvement_energy,min_improvement_energy,max_improvement_energy,p95_improvement_energy,mean_reward,std_reward,min_reward,max_reward,p95_reward
S1_service,calibration,105,-0.02668974822184615,0.11854589721548835,-0.6910698004803084,0.07913386998930062,0.05715642292051769,0.28979686991150433,0.4407580720685552,0.02519371250270411,3.414030390504819,0.8669702251088552,0.2717213174370354,0.40830194156034244,0.022036687297767078,3.078689740479681,0.8620432743817042,0.03074264766974579,0.18895954552392735,-0.8238635085226818,0.2985595657665682,0.27985890820004233,0.7374741357252924,0.3781389496061027,0.0,1.0,1.0,-0.16633981247003796,0.11248312393191205,-0.5355871890978356,0.0012202961716161708,-0.053489452694533146,,,,,,0.33178145828789035,0.30505931910894696,0.06366735529175427,1.300094575678565,0.9526592499294981
S1_service,held_out,45,-0.01846857903760535,0.09199056897056355,-0.23169965752167807,0.07240058915799093,0.05919691069365056,0.22740440107850227,0.26383711243545405,0.028625266271616972,1.2738768803234908,0.7176381745295201,0.21521275328088302,0.25648298651674073,0.02494965836095618,1.2579805230509398,0.7174866587112129,0.0447847066436512,0.13901381462672643,-0.5716831343343218,0.30864866389815726,0.20852906119826778,0.8084052045051233,0.3198783632101232,0.0,1.0,1.0,-0.15560860224920742,0.08403254734103677,-0.43683329002041943,-0.053489452694533146,-0.053489452694533146,,,,,,0.29875673910449757,0.23935377625097484,0.07055792321430521,0.9359508960045207,0.7920492727154651
S2_energy,calibration,105,-0.03641664146670719,0.12242219238720578,-0.7305660707360323,0.05436617844202397,0.041625773554697175,0.2834289920877589,0.4320321295493398,0.02519371250270411,3.298512700572908,0.9993602573143462,0.2674071223454374,0.40327921689882007,0.022036687297767078,3.0069528228011486,0.9450964555370214,0.02494813079750234,0.1896493498128703,-0.8238635085226818,0.2985595657665682,0.2708441381292515,0.7374741357252924,0.3781389496061027,0.0,1.0,1.0,-0.11711271583235361,0.09369477712491818,-0.44400513746019116,0.0012202961716161708,-0.053489452694533146,-0.13528615946969907,0.11483196997038199,-0.5637985898924204,-0.041518981409787076,-0.059392668807493984,0.19781521007874003,0.22111459370909023,0.0021838638137216676,1.0342368268618212,0.6166876553124678
S2_energy,held_out,45,-0.02934457324352249,0.08960802950179159,-0.2446257611590498,0.040442737802108525,0.03863981837501669,0.22387932448564116,0.26357150423124365,0.028625266271616972,1.2738768803234908,0.7176381745295201,0.21208554757913112,0.2561382764485887,0.02494965836095618,1.2579805230509398,0.7174866587112129,0.04251334462985148,0.14193279822235202,-0.5716831343343218,0.30864875825130084,0.23282788055707407,0.8084052045051233,0.3198783632101232,0.0,1.0,1.0,-0.10372927093503868,0.07849989743315845,-0.43683329002041943,-0.028839065287409236,-0.053489452694533146,-0.11893154468671197,0.09209026337300019,-0.5484383487306975,-0.04743710663565248,-0.0614834914780326,0.18047465263592077,0.18129712991889047,0.009074431736272606,0.6291234375754122,0.5160154872827161
