scenario,phase,type,location,n,mean_improvement_att,std_improvement_att,min_improvement_att,max_improvement_att,p95_improvement_att,mean_improvement_CEF,std_improvement_CEF,min_improvement_CEF,max_improvement_CEF,p95_improvement_CEF,mean_improvement_CEF2,std_improvement_CEF2,min_improvement_CEF2,max_improvement_CEF2,p95_improvement_CEF2,mean_improvement_exposure,std_improvement_exposure,min_improvement_exposure,max_improvement_exposure,p95_improvement_exposure,mean_improvement_dun,std_improvement_dun,min_improvement_dun,max_improvement_dun,p95_improvement_dun,mean_improvement_cost,std_improvement_cost,min_improvement_cost,max_improvement_cost,p95_improvement_cost,mean_improvement_energy,std_improvement_energy,min_improvement_energy,max_improvement_energy,p95_improvement_energy,mean_reward,std_reward,min_reward,max_reward,p95_reward
S1_service,calibration,combined_disruption,peripheral_area + peripheral,1,0.041625773554697175,0.0,0.041625773554697175,0.041625773554697175,0.041625773554697175,0.04060380368187814,0.0,0.04060380368187814,0.04060380368187814,0.04060380368187814,0.0352413037316482,0.0,0.0352413037316482,0.0352413037316482,0.0352413037316482,0.0600741837812748,0.0,0.0600741837812748,0.0600741837812748,0.0600741837812748,0.0,0.0,0.0,0.0,0.0,-0.05621452059355663,0.0,-0.05621452059355663,-0.05621452059355663,-0.05621452059355663,,,,,,0.08569424298317506,0.0,0.08569424298317506,0.08569424298317506,0.08569424298317506
S1_service,calibration,combined_disruption,any_road + peripheral_area,1,0.03649782158403679,0.0,0.03649782158403679,0.03649782158403679,0.03649782158403679,0.031235763642303356,0.0,0.031235763642303356,0.031235763642303356,0.031235763642303356,0.02716415202207765,0.0,0.02716415202207765,0.02716415202207765,0.02716415202207765,0.05167002854803661,0.0,0.05167002854803661,0.05167002854803661,0.05167002854803661,,,,,,-0.053489452694533146,0.0,-0.053489452694533146,-0.053489452694533146,-0.053489452694533146,,,,,,0.07575190653955317,0.0,0.07575190653955317,0.07575190653955317,0.07575190653955317
S1_service,calibration,combined_disruption,central_area + any_road,2,-0.16229686542529187,0.20093668380030855,-0.3632335492256004,0.03863981837501669,0.03863981837501669,0.4531166075795135,0.41385361752934174,0.039262990050171795,0.8669702251088552,0.8669702251088552,0.44800441923099243,0.4140388551507118,0.03396556408028059,0.8620432743817042,0.8620432743817042,-0.30414081642677454,0.3667297130330007,-0.6708705294597752,0.06258889660622616,0.06258889660622616,0.8376467688304359,0.0,0.8376467688304359,0.8376467688304359,0.8376467688304359,-0.23751544858212828,0.18402599588759513,-0.4215414444697234,-0.053489452694533146,-0.053489452694533146,,,,,,0.35765121520307397,0.2661817947677873,0.09146942043528666,0.6238330099708613,0.6238330099708613
S1_service,calibration,combined_disruption,any_road + peripheral,2,0.056480330103317156,0.0026986024705323887,0.053781727632784763,0.05917893257384954,0.05917893257384954,0.176425016669644,0.07451560927830275,0.10190940739134123,0.25094062594794675,0.25094062594794675,0.16743602335169908,0.06758468953504418,0.0998513338166549,0.23502071288674325,0.23502071288674325,0.19043662990045307,0.08218401319115552,0.10825261670929756,0.2726206430916086,0.2726206430916086,0.7657988939486133,0.23420110605138672,0.5315977878972266,1.0,1.0,-0.21887509186216153,0.06909421763648427,-0.2879693094986458,-0.14978087422567726,-0.14978087422567726,,,,,,0.3478107539827997,0.128620393848885,0.2191903601339147,0.47643114783168466,0.47643114783168466
S1_service,calibration,combined_disruption,central_area + peripheral,1,0.0392021025477801,0.0,0.0392021025477801,0.0392021025477801,0.0392021025477801,0.03933149279319648,0.0,0.03933149279319648,0.03933149279319648,0.03933149279319648,0.0342358427951425,0.0,0.0342358427951425,0.0342358427951425,0.0342358427951425,0.06607348224168226,0.0,0.06607348224168226,0.06607348224168226,0.06607348224168226,0.0,0.0,0.0,0.0,0.0,-0.05479877536387203,0.0,-0.05479877536387203,-0.05479877536387203,-0.05479877536387203,,,,,,0.09191892293271242,0.0,0.09191892293271242,0.09191892293271242,0.09191892293271242
S1_service,calibration,combined_disruption,peripheral + central_area,1,0.02770084627421483,0.0,0.02770084627421483,0.02770084627421483,0.02770084627421483,0.09594840218734817,0.0,0.09594840218734817,0.09594840218734817,0.09594840218734817,0.08558892403266155,0.0,0.08558892403266155,0.08558892403266155,0.08558892403266155,0.08821575002372531,0.0,0.08821575002372531,0.08821575002372531,0.08821575002372531,0.038609680721821,0.0,0.038609680721821,0.038609680721821,0.038609680721821,-0.1924164435231797,0.0,-0.1924164435231797,-0.1924164435231797,-0.1924164435231797,,,,,,0.15773355092869795,0.0,0.15773355092869795,0.15773355092869795,0.15773355092869795
S1_service,held_out,link_failure,any_road,21,0.012867130856962413,0.07200663523006581,-0.2198700290796997,0.07240058915799093,0.05919691069365056,0.15760806284875734,0.16874440099489377,0.03494472307981608,0.5496530668794076,0.5342776440203594,0.14936949835374472,0.16447100592983951,0.030308247317590162,0.5281241600527922,0.5123340005364171,0.051906109169245665,0.09054137623833304,-0.28324549699482837,0.18316294137730893,0.16918670718645437,0.7125862993411174,0.36969782517910044,0.0,1.0,1.0,-0.1490912291055417,0.06896260688383099,-0.2770176122073144,-0.053489452694533146,-0.053489452694533146,,,,,,0.2424204034390572,0.19203959775773913,0.08306130945618034,0.7391014251529712,0.6501489195573584
S1_service,held_out,node_removal,central,3,-0.08073051411185754,0.08186040814479503,-0.1964828946037079,-0.021202222083033316,-0.021202222083033316,0.3282942777238947,0.03480774100497387,0.28973820513693477,0.3740759024688621,0.3740759024688621,0.3134799618540143,0.027930803572502418,0.2914773912066035,0.35289092591556964,0.35289092591556964,0.004621251664808164,0.18518040906844982,-0.2207429128201338,0.23282788055707407,0.23282788055707407,1.0,0.0,1.0,1.0,1.0,-0.14549469490295144,0.03740918314168511,-0.17205714840136385,-0.09259027389708903,-0.09259027389708903,,,,,,0.4685921144567029,0.05132042655301892,0.4141431627718527,0.5373757411288953,0.5373757411288953
S1_service,held_out,demand_surge,central_area,2,0.03863981837501669,0.0,0.03863981837501669,0.03863981837501669,0.03863981837501669,0.039262990050171795,0.0,0.039262990050171795,0.039262990050171795,0.039262990050171795,0.03396556408028059,0.0,0.03396556408028059,0.03396556408028059,0.03396556408028059,0.06258889660622616,0.0,0.06258889660622616,0.06258889660622616,0.06258889660622616,,,,,,-0.053489452694533146,0.0,-0.053489452694533146,-0.053489452694533146,-0.053489452694533146,,,,,,0.09146942043528666,0.0,0.09146942043528666,0.09146942043528666,0.09146942043528666
S1_service,held_out,node_removal,peripheral,3,-0.08144512132986202,0.09553594381849626,-0.21391299121206922,0.007807771636948924,0.007807771636948924,0.2931693377739634,0.052365432100394384,0.24256821606952567,0.3652978024900222,0.3652978024900222,0.2677547972042813,0.0600685551707008,0.22389155460728352,0.35268926718520865,0.35268926718520865,0.140541446274889,0.12766079565888916,-0.0005287448581480671,0.30864866389815726,0.30864866389815726,0.9168846533177896,0.11754285051932373,0.7506539599533685,1.0,1.0,-0.2195224918919955,0.018152965656210173,-0.24340524280753348,-0.19942600149309317,-0.19942600149309317,,,,,,0.4040128006215949,0.04417649420271142,0.3441647325854281,0.4494610262230445,0.4494610262230445
